timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
31084964,31084,1,1,1,0,0,0,0,0
31595669,31084,1,1,1,0,0,0,0,0
32101686,31084,1,1,1,0,0,0,0,0
32607696,31084,1,1,1,0,0,0,0,0
33113697,31084,1,1,1,0,0,0,0,0
33619671,31084,1,1,1,0,0,0,0,0
34125670,31084,1,1,1,0,0,0,0,0
34631671,31084,1,1,1,0,0,0,0,0
35137713,31084,1,1,1,0,0,0,0,0
35643672,31084,1,1,1,0,0,0,0,0
36149671,31084,1,1,1,0,0,0,0,0
36655690,31084,1,1,1,0,0,0,0,0
37161672,31084,1,1,1,0,0,0,0,0
37667817,31084,1,1,1,0,0,0,0,0
38173670,31084,1,1,1,0,0,0,0,0
38679669,31084,1,1,1,0,0,0,0,0
39185670,31084,1,1,1,0,0,0,0,0
39691761,31084,1,1,1,0,0,0,0,0
40198191,31084,1,1,1,0,0,0,0,0
40703683,31084,1,1,1,0,0,0,0,0
41209855,31084,1,1,1,0,0,0,0,0
41715669,31084,1,1,1,0,0,0,0,0
42221698,31084,1,1,1,0,0,0,0,0
42727710,31084,1,1,1,0,0,0,0,0
43233669,31084,1,1,1,0,0,0,0,0
43739669,31084,1,1,1,0,0,0,0,0
44245680,31084,1,1,1,0,0,0,0,0
44751670,31084,1,1,1,0,0,0,0,0
45257669,31084,1,1,1,0,0,0,0,0
45763669,31084,1,1,1,0,0,0,0,0
46269667,31084,1,1,1,0,0,0,0,0
46775707,31084,1,1,1,0,0,0,0,0
47281694,31084,1,1,1,0,0,0,0,0
47787718,31084,1,1,1,0,0,0,0,0
48293669,31084,1,1,1,0,0,0,0,0
48799692,31084,1,1,1,0,0,0,0,0
49305671,31084,1,1,1,0,0,0,0,0
49811672,31084,1,1,1,0,0,0,0,0
50317674,31084,1,1,1,0,0,0,0,0
50405695,31084,1,1,1,0,0,0,0,0
50911695,31084,1,1,1,0,0,0,0,0
52935671,31084,1,1,1,0,0,0,0,0
53441718,31084,1,1,1,0,0,0,0,0
53948008,31084,1,1,1,0,0,0,0,0
54453668,31084,1,1,1,0,0,0,0,0
54959670,31084,1,1,1,0,0,0,0,0
55465669,31084,1,1,1,0,0,0,0,0
55971668,31084,1,1,1,0,0,0,0,0
56280107,31084,1,1,1,0,0,0,0,1
56785670,31084,1,1,1,0,0,0,0,1
57291668,31084,1,1,1,0,0,0,0,1
57797693,31084,1,1,1,0,0,0,0,1
58303670,31084,1,1,1,0,0,0,0,1
58809718,31084,1,1,1,0,0,0,0,1
59315671,31084,1,1,1,0,0,0,0,1
59821666,31084,1,1,1,0,0,0,0,1
60327718,31084,1,1,1,0,0,0,0,1
60833669,31084,1,1,1,0,0,0,0,1
61339670,31084,1,1,1,0,0,0,0,1
61845671,31084,1,1,1,0,0,0,0,1
62351707,31084,1,1,1,0,0,0,0,1
62857669,31084,1,1,1,0,0,0,0,1
63363685,31084,1,1,1,0,0,0,0,1
63869740,31084,1,1,1,0,0,0,0,1
64375710,31084,1,1,1,0,0,0,0,1
64881682,31084,1,1,1,0,0,0,0,1
65387710,31084,1,1,1,0,0,0,0,1
65893670,31084,1,1,1,0,0,0,0,1
66399669,31084,1,1,1,0,0,0,0,1
66906036,31084,1,1,1,0,0,0,0,1
67411670,31084,1,1,1,0,0,0,0,1
67917722,31084,1,1,1,0,0,0,0,1
68423682,31084,1,1,1,0,0,0,0,1
68929670,31084,1,1,1,0,0,0,0,1
69435669,31084,1,1,1,0,0,0,0,1
69941743,31084,1,1,1,0,0,0,0,1
70447712,31084,1,1,1,0,0,0,0,1
70953672,31084,1,1,1,0,0,0,0,1
71459683,31084,1,1,1,0,0,0,0,1
71965670,31084,1,1,1,0,0,0,0,1
72471680,31084,1,1,1,0,0,0,0,1
72977694,31084,1,1,1,0,0,0,0,1
73483704,31084,1,1,1,0,0,0,0,1
73989686,31084,1,1,1,0,0,0,0,1
74495683,31084,1,1,1,0,0,0,0,1
75001669,31084,1,1,1,0,0,0,0,1
75507718,31084,1,1,1,0,0,0,0,1
76013669,31084,1,1,1,0,0,0,0,1
76519669,31084,1,1,1,0,0,0,0,1
77025733,31084,1,1,1,0,0,0,0,1
77531680,31084,1,1,1,0,0,0,0,1
78037720,31084,1,1,1,0,0,0,0,1
78543669,31084,1,1,1,0,0,0,0,1
79049672,31084,1,1,1,0,0,0,0,1
79555689,31084,1,1,1,0,0,0,0,1
80061764,31084,1,1,1,0,0,0,0,1
80567971,31084,1,1,1,0,0,0,0,1
81073669,31084,1,1,1,0,0,0,0,1
81579682,31084,1,1,1,0,0,0,0,1
82085669,31084,1,1,1,0,0,0,0,1
82591669,31084,1,1,1,0,0,0,0,1
83097705,31084,1,1,1,0,0,0,0,1
83603670,31084,1,1,1,0,0,0,0,1
84109671,31084,1,1,1,0,0,0,0,1
84615667,31084,1,1,1,0,0,0,0,1
85121683,31084,1,1,1,0,0,0,0,1
85627712,31084,1,1,1,0,0,0,0,1
86133668,31084,1,1,1,0,0,0,0,1
86639670,31084,1,1,1,0,0,0,0,1
87145694,31084,1,1,1,0,0,0,0,1
87651668,31084,1,1,1,0,0,0,0,1
88157709,31084,1,1,1,0,0,0,0,1
88663671,31084,1,1,1,0,0,0,0,1
89169692,31084,1,1,1,0,0,0,0,1
89675670,31084,1,1,1,0,0,0,0,1
90181668,31084,1,1,1,0,0,0,0,1
90687672,31084,1,1,1,0,0,0,0,1
91193666,31084,1,1,1,0,0,0,0,1
91699669,31084,1,1,1,0,0,0,0,1
92205671,31084,1,1,1,0,0,0,0,1
92711669,31084,1,1,1,0,0,0,0,1
93217956,31084,1,1,1,0,0,0,0,1
93723740,31084,1,1,1,0,0,0,0,1
94229835,31084,1,1,1,0,0,0,0,1
94735669,31084,1,1,1,0,0,0,0,1
95242086,31084,1,1,1,0,0,0,0,1
95747670,31084,1,1,1,0,0,0,0,1
96253685,31084,1,1,1,0,0,0,0,1
96759696,31084,1,1,1,0,0,0,0,1
97265670,31084,1,1,1,0,0,0,0,1
97771682,31084,1,1,1,0,0,0,0,1
98277693,31084,1,1,1,0,0,0,0,1
98783693,31084,1,1,1,0,0,0,0,1
99289673,31084,1,1,1,0,0,0,0,1
99795669,31084,1,1,1,0,0,0,0,1
100301695,31084,1,1,1,0,0,0,0,1
100807717,31084,1,1,1,0,0,0,0,1
101313669,31084,1,1,1,0,0,0,0,1
101819705,31084,1,1,1,0,0,0,0,1
102325715,31084,1,1,1,0,0,0,0,1
102831688,31084,1,1,1,0,0,0,0,1
103337670,31084,1,1,1,0,0,0,0,1
103843670,31084,1,1,1,0,0,0,0,1
104349671,31084,1,1,1,0,0,0,0,1
104855748,31084,1,1,1,0,0,0,0,1
105361669,31084,1,1,1,0,0,0,0,1
105867695,31084,1,1,1,0,0,0,0,1
106373670,31084,1,1,1,0,0,0,0,1
106879927,31084,1,1,1,0,0,0,0,1
107385712,31084,1,1,1,0,0,0,0,1
107891916,31084,1,1,1,0,0,0,0,1
108397698,31084,1,1,1,0,0,0,0,1
108903668,31084,1,1,1,0,0,0,0,1
109409670,31084,1,1,1,0,0,0,0,1
109915670,31084,1,1,1,0,0,0,0,1
110421667,31084,1,1,1,0,0,0,0,1
110927709,31084,1,1,1,0,0,0,0,1
111433670,31084,1,1,1,0,0,0,0,1
111939669,31084,1,1,1,0,0,0,0,1
112445668,31084,1,1,1,0,0,0,0,1
112951670,31084,1,1,1,0,0,0,0,1
113457696,31084,1,1,1,0,0,0,0,1
118011684,31084,1,1,1,0,0,0,0,1
118517714,31084,1,1,1,0,0,0,0,1
119023669,31084,1,1,1,0,0,0,0,1
119529668,31084,1,1,1,0,0,0,0,1
120035670,31084,1,1,1,0,0,0,0,1
120542396,31084,1,1,1,0,0,0,0,1
121047694,31084,1,1,1,0,0,0,0,1
121553882,31084,1,1,1,0,0,0,0,1
122059687,31084,1,1,1,0,0,0,0,1
122565670,31084,1,1,1,0,0,0,0,1
123071668,31084,1,1,1,0,0,0,0,1
123577695,31084,1,1,1,0,0,0,0,1
124083680,31084,1,1,1,0,0,0,0,1
124589669,31084,1,1,1,0,0,0,0,1
125095671,31084,1,1,1,0,0,0,0,1
125601668,31084,1,1,1,0,0,0,0,1
126107695,31084,1,1,1,0,0,0,0,1
126613670,31084,1,1,1,0,0,0,0,1
127119668,31084,1,1,1,0,0,0,0,1
127625669,31084,1,1,1,0,0,0,0,1
128131684,31084,1,1,1,0,0,0,0,1
128637729,31084,1,1,1,0,0,0,0,1
129143668,31084,1,1,1,0,0,0,0,1
129649689,31084,1,1,1,0,0,0,0,1
130155673,31084,1,1,1,0,0,0,0,1
130661673,31084,1,1,1,0,0,0,0,1
131167668,31084,1,1,1,0,0,0,0,1
131673695,31084,1,1,1,0,0,0,0,1
132179674,31084,1,1,1,0,0,0,0,1
132685691,31084,1,1,1,0,0,0,0,1
133191669,31084,1,1,1,0,0,0,0,1
133697694,31084,1,1,1,0,0,0,0,1
134203930,31084,1,1,1,0,0,0,0,1
134709669,31084,1,1,1,0,0,0,0,1
135215708,31084,1,1,1,0,0,0,0,1
135721667,31084,1,1,1,0,0,0,0,1
136227668,31084,1,1,1,0,0,0,0,1
136733685,31084,1,1,1,0,0,0,0,1
137239902,31084,1,1,1,0,0,0,0,1
137745669,31084,1,1,1,0,0,0,0,1
138251669,31084,1,1,1,0,0,0,0,1
138757713,31084,1,1,1,0,0,0,0,1
139263684,31084,1,1,1,0,0,0,0,1
139769685,31084,1,1,1,0,0,0,0,1
140275670,31084,1,1,1,0,0,0,0,1
140780690,31084,1,1,1,0,0,0,0,1
141286670,31084,1,1,1,0,0,0,0,1
141792669,31084,1,1,1,0,0,0,0,1
142298874,31084,1,1,1,0,0,0,0,1
142804667,31084,1,1,1,0,0,0,0,1
143310671,31084,1,1,1,0,0,0,0,1
143816669,31084,1,1,1,0,0,0,0,1
144322694,31084,1,1,1,0,0,0,0,1
144828685,31084,1,1,1,0,0,0,0,1
145334669,31084,1,1,1,0,0,0,0,1
145840669,31084,1,1,1,0,0,0,0,1
146346700,31084,1,1,1,0,0,0,0,1
146852715,31084,1,1,1,0,0,0,0,1
147358670,31084,1,1,1,0,0,0,0,1
147864669,31084,1,1,1,0,0,0,0,1
148370714,31084,1,1,1,0,0,0,0,1
148876670,31084,1,1,1,0,0,0,0,1
149382670,31084,1,1,1,0,0,0,0,1
149888710,31084,1,1,1,0,0,0,0,1
150394670,31084,1,1,1,0,0,0,0,1
150900675,31084,1,1,1,0,0,0,0,1
151406669,31084,1,1,1,0,0,0,0,1
151912694,31084,1,1,1,0,0,0,0,1
152418687,31084,1,1,1,0,0,0,0,1
152925499,31084,1,1,1,0,0,0,0,1
153430668,31084,1,1,1,0,0,0,0,1
153936676,31084,1,1,1,0,0,0,0,1
154442712,31084,1,1,1,0,0,0,0,1
154948737,31084,1,1,1,0,0,0,0,1
155454668,31084,1,1,1,0,0,0,0,1
155960670,31084,1,1,1,0,0,0,0,1
156466668,31084,1,1,1,0,0,0,0,1
156972695,31084,1,1,1,0,0,0,0,1
157478668,31084,1,1,1,0,0,0,0,1
157984669,31084,1,1,1,0,0,0,0,1
158490669,31084,1,1,1,0,0,0,0,1
158996671,31084,1,1,1,0,0,0,0,1
159502720,31084,1,1,1,0,0,0,0,1
160008684,31084,1,1,1,0,0,0,0,1
162538669,31084,1,1,1,0,0,0,0,1
163044669,31084,1,1,1,0,0,0,0,1
163550670,31084,1,1,1,0,0,0,0,1
164056695,31084,1,1,1,0,0,0,0,1
164562694,31084,1,1,1,0,0,0,0,1
165068685,31084,1,1,1,0,0,0,0,1
165574682,31084,1,1,1,0,0,0,0,1
166080764,31084,1,1,1,0,0,0,0,1
166586816,31084,1,1,1,0,0,0,0,1
167092694,31084,1,1,1,0,0,0,0,1
167598671,31084,1,1,1,0,0,0,0,1
168104683,31084,1,1,1,0,0,0,0,1
168610669,31084,1,1,1,0,0,0,0,1
169116686,31084,1,1,1,0,0,0,0,1
169622853,31084,1,1,1,0,0,0,0,1
170128685,31084,1,1,1,0,0,0,0,1
170634669,31084,1,1,1,0,0,0,0,1
171140668,31084,1,1,1,0,0,0,0,1
171646670,31084,1,1,1,0,0,0,0,1
172152694,31084,1,1,1,0,0,0,0,1
172658670,31084,1,1,1,0,0,0,0,1
173164694,31084,1,1,1,0,0,0,0,1
173670670,31084,1,1,1,0,0,0,0,1
174176683,31084,1,1,1,0,0,0,0,1
174682726,31084,1,1,1,0,0,0,0,1
175188724,31084,1,1,1,0,0,0,0,1
175694695,31084,1,1,1,0,0,0,0,1
176200671,31084,1,1,1,0,0,0,0,1
176706670,31084,1,1,1,0,0,0,0,1
177212749,31084,1,1,1,0,0,0,0,1
177718686,31084,1,1,1,0,0,0,0,1
178224670,31084,1,1,1,0,0,0,0,1
178730670,31084,1,1,1,0,0,0,0,1
179236670,31084,1,1,1,0,0,0,0,1
179742786,31084,1,1,1,0,0,0,0,1
180248979,31084,1,1,1,0,0,0,0,1
180754669,31084,1,1,1,0,0,0,0,1
181260761,31084,1,1,1,0,0,0,0,1
181766669,31084,1,1,1,0,0,0,0,1
182272696,31084,1,1,1,0,0,0,0,1
182778668,31084,1,1,1,0,0,0,0,1
183284670,31084,1,1,1,0,0,0,0,1
183790665,31084,1,1,1,0,0,0,0,1
184296669,31084,1,1,1,0,0,0,0,1
184802693,31084,1,1,1,0,0,0,0,1
185308704,31084,1,1,1,0,0,0,0,1
185814684,31084,1,1,1,0,0,0,0,1
186320712,31084,1,1,1,0,0,0,0,1
186826691,31084,1,1,1,0,0,0,0,1
187332710,31084,1,1,1,0,0,0,0,1
187838669,31084,1,1,1,0,0,0,0,1
188344671,31084,1,1,1,0,0,0,0,1
188850710,31084,1,1,1,0,0,0,0,1
189356669,31084,1,1,1,0,0,0,0,1
189862669,31084,1,1,1,0,0,0,0,1
190368686,31084,1,1,1,0,0,0,0,1
190874694,31084,1,1,1,0,0,0,0,1
191380702,31084,1,1,1,0,0,0,0,1
191886705,31084,1,1,1,0,0,0,0,1
192392694,31084,1,1,1,0,0,0,0,1
192899527,31084,1,1,1,0,0,0,0,1
193404723,31084,1,1,1,0,0,0,0,1
193910903,31084,1,1,1,0,0,0,0,1
194416669,31084,1,1,1,0,0,0,0,1
194922714,31084,1,1,1,0,0,0,0,1
195428686,31084,1,1,1,0,0,0,0,1
195934685,31084,1,1,1,0,0,0,0,1
196440686,31084,1,1,1,0,0,0,0,1
196946696,31084,1,1,1,0,0,0,0,1
197452693,31084,1,1,1,0,0,0,0,1
197958665,31084,1,1,1,0,0,0,0,1
198464668,31084,1,1,1,0,0,0,0,1
198970671,31084,1,1,1,0,0,0,0,1
199476669,31084,1,1,1,0,0,0,0,1
199982715,31084,1,1,1,0,0,0,0,1
200489653,31084,1,1,1,0,0,0,0,1
200995653,31084,1,1,1,0,0,0,0,1
201502359,31084,1,1,1,0,0,0,0,1
202007654,31084,1,1,1,0,0,0,0,1
202513811,31084,1,1,1,0,0,0,0,1
203019661,31084,1,1,1,0,0,0,0,1
203525652,31084,1,1,1,0,0,0,0,1
204031652,31084,1,1,1,0,0,0,0,1
204537652,31084,1,1,1,0,0,0,0,1
205043652,31084,1,1,1,0,0,0,0,1
205549652,31084,1,1,1,0,0,0,0,1
206055667,31084,1,1,1,0,0,0,0,1
206561670,31084,1,1,1,0,0,0,0,1
207067694,31084,1,1,1,0,0,0,0,1
207573667,31084,1,1,1,0,0,0,0,1
208079679,31084,1,1,1,0,0,0,0,1
208585652,31084,1,1,1,0,0,0,0,1
209091668,31084,1,1,1,0,0,0,0,1
209597710,31084,1,1,1,0,0,0,0,1
210103674,31084,1,1,1,0,0,0,0,1
210609652,31084,1,1,1,0,0,0,0,1
211115652,31084,1,1,1,0,0,0,0,1
211621652,31084,1,1,1,0,0,0,0,1
212127653,31084,1,1,1,0,0,0,0,1
212633654,31084,1,1,1,0,0,0,0,1
213139653,31084,1,1,1,0,0,0,0,1
213645653,31084,1,1,1,0,0,0,0,1
214151652,31084,1,1,1,0,0,0,0,1
214657767,31084,1,1,1,0,0,0,0,1
215163751,31084,1,1,1,0,0,0,0,1
215669653,31084,1,1,1,0,0,0,0,1
216175652,31084,1,1,1,0,0,0,0,1
216681652,31084,1,1,1,0,0,0,0,1
217187694,31084,1,1,1,0,0,0,0,1
217693668,31084,1,1,1,0,0,0,0,1
218199729,31084,1,1,1,0,0,0,0,1
218705653,31084,1,1,1,0,0,0,0,1
219205669,31084,1,1,1,0,0,0,0,1
219711669,31084,1,1,1,0,0,0,0,1
220217697,31084,1,1,1,0,0,0,0,1
220723756,31084,1,1,1,0,0,0,0,1
221229976,31084,1,1,1,0,0,0,0,1
221735670,31084,1,1,1,0,0,0,0,1
222242023,31084,1,1,1,0,0,0,0,1
222747669,31084,1,1,1,0,0,0,0,1
223253684,31084,1,1,1,0,0,0,0,1
227301669,31084,1,1,1,0,0,0,0,1
227807718,31084,1,1,1,0,0,0,0,1
228313674,31084,1,1,1,0,0,0,0,1
228819708,31084,1,1,1,0,0,0,0,1
229325672,31084,1,1,1,0,0,0,0,1
229831671,31084,1,1,1,0,0,0,0,1
230337669,31084,1,1,1,0,0,0,0,1
230843670,31084,1,1,1,0,0,0,0,1
231349670,31084,1,1,1,0,0,0,0,1
231855697,31084,1,1,1,0,0,0,0,1
232361670,31084,1,1,1,0,0,0,0,1
232867695,31084,1,1,1,0,0,0,0,1
233373681,31084,1,1,1,0,0,0,0,1
233880439,31084,1,1,1,0,0,0,0,1
234385729,31084,1,1,1,0,0,0,0,1
234892066,31084,1,1,1,0,0,0,0,1
235397715,31084,1,1,1,0,0,0,0,1
235903669,31084,1,1,1,0,0,0,0,1
236409671,31084,1,1,1,0,0,0,0,1
236915670,31084,1,1,1,0,0,0,0,1
237421669,31084,1,1,1,0,0,0,0,1
237927696,31084,1,1,1,0,0,0,0,1
238433667,31084,1,1,1,0,0,0,0,1
238939669,31084,1,1,1,0,0,0,0,1
239445669,31084,1,1,1,0,0,0,0,1
239951669,31084,1,1,1,0,0,0,0,1
240457694,31084,1,1,1,0,0,0,0,1
240963701,31084,1,1,1,0,0,0,0,1
241469670,31084,1,1,1,0,0,0,0,1
241975670,31084,1,1,1,0,0,0,0,1
242481670,31084,1,1,1,0,0,0,0,1
242987719,31084,1,1,1,0,0,0,0,1
243493669,31084,1,1,1,0,0,0,0,1
243999669,31084,1,1,1,0,0,0,0,1
244505675,31084,1,1,1,0,0,0,0,1
245011686,31084,1,1,1,0,0,0,0,1
245517730,31084,1,1,1,0,0,0,0,1
246023668,31084,1,1,1,0,0,0,0,1
246529686,31084,1,1,1,0,0,0,0,1
247035671,31084,1,1,1,0,0,0,0,1
247542421,31084,1,1,1,0,0,0,0,1
248047700,31084,1,1,1,0,0,0,0,1
248553702,31084,1,1,1,0,0,0,0,1
249059689,31084,1,1,1,0,0,0,0,1
249565670,31084,1,1,1,0,0,0,0,1
250071668,31084,1,1,1,0,0,0,0,1
250577694,31084,1,1,1,0,0,0,0,1
251083667,31084,1,1,1,0,0,0,0,1
251589685,31084,1,1,1,0,0,0,0,1
252095669,31084,1,1,1,0,0,0,0,1
252601669,31084,1,1,1,0,0,0,0,1
253107693,31084,1,1,1,0,0,0,0,1
253613669,31084,1,1,1,0,0,0,0,1
254119668,31084,1,1,1,0,0,0,0,1
254625677,31084,1,1,1,0,0,0,0,1
255131669,31084,1,1,1,0,0,0,0,1
255637712,31084,1,1,1,0,0,0,0,1
256143668,31084,1,1,1,0,0,0,0,1
256649723,31084,1,1,1,0,0,0,0,1
257155669,31084,1,1,1,0,0,0,0,1
257661668,31084,1,1,1,0,0,0,0,1
258167670,31084,1,1,1,0,0,0,0,1
258673692,31084,1,1,1,0,0,0,0,1
259179722,31084,1,1,1,0,0,0,0,1
259685670,31084,1,1,1,0,0,0,0,1
260191691,31084,1,1,1,0,0,0,0,1
260697695,31084,1,1,1,0,0,0,0,1
261203841,31084,1,1,1,0,0,0,0,1
261709669,31084,1,1,1,0,0,0,0,1
262215820,31084,1,1,1,0,0,0,0,1
262721688,31084,1,1,1,0,0,0,0,1
263227694,31084,1,1,1,0,0,0,0,1
263733688,31084,1,1,1,0,0,0,0,1
264239668,31084,1,1,1,0,0,0,0,1
264745669,31084,1,1,1,0,0,0,0,1
265251666,31084,1,1,1,0,0,0,0,1
265757692,31084,1,1,1,0,0,0,0,1
266263670,31084,1,1,1,0,0,0,0,1
266769669,31084,1,1,1,0,0,0,0,1
267275670,31084,1,1,1,0,0,0,0,1
267781696,31084,1,1,1,0,0,0,0,1
268287735,31084,1,1,1,0,0,0,0,1
268793683,31084,1,1,1,0,0,0,0,1
269299670,31084,1,1,1,0,0,0,0,1
269805693,31084,1,1,1,0,0,0,0,1
270311667,31084,1,1,1,0,0,0,0,1
270817668,31084,1,1,1,0,0,0,0,1
271323681,31084,1,1,1,0,0,0,0,1
271829670,31084,1,1,1,0,0,0,0,1
272335713,31084,1,1,1,0,0,0,0,1
272841668,31084,1,1,1,0,0,0,0,1
273347695,31084,1,1,1,0,0,0,0,1
273853669,31084,1,1,1,0,0,0,0,1
274359761,31084,1,1,1,0,0,0,0,1
274865805,31084,1,1,1,0,0,0,0,1
275371669,31084,1,1,1,0,0,0,0,1
275878285,31084,1,1,1,0,0,0,0,1
276383668,31084,1,1,1,0,0,0,0,1
276889670,31084,1,1,1,0,0,0,0,1
277395715,31084,1,1,1,0,0,0,0,1
277901708,31084,1,1,1,0,0,0,0,1
278407695,31084,1,1,1,0,0,0,0,1
278913671,31084,1,1,1,0,0,0,0,1
279419682,31084,1,1,1,0,0,0,0,1
279925668,31084,1,1,1,0,0,0,0,1
280431670,31084,1,1,1,0,0,0,0,1
280937695,31084,1,1,1,0,0,0,0,1
281443686,31084,1,1,1,0,0,0,0,1
281949671,31084,1,1,1,0,0,0,0,1
282455687,31084,1,1,1,0,0,0,0,1
282961669,31084,1,1,1,0,0,0,0,1
283467670,31084,1,1,1,0,0,0,0,1
283973682,31084,1,1,1,0,0,0,0,1
284479669,31084,1,1,1,0,0,0,0,1
284985670,31084,1,1,1,0,0,0,0,1
285491670,31084,1,1,1,0,0,0,0,1
285997696,31084,1,1,1,0,0,0,0,1
286503669,31084,1,1,1,0,0,0,0,1
287009674,31084,1,1,1,0,0,0,0,1
287515906,31084,1,1,1,0,0,0,0,1
288021737,31084,1,1,1,0,0,0,0,1
289033697,31084,1,1,1,0,0,0,0,1
289540068,31084,1,1,1,0,0,0,0,1
290045683,31084,1,1,1,0,0,0,0,1
290551684,31084,1,1,1,0,0,0,0,1
291057693,31084,1,1,1,0,0,0,0,1
291563673,31084,1,1,1,0,0,0,0,1
292069669,31084,1,1,1,0,0,0,0,1
292575669,31084,1,1,1,0,0,0,0,1
293081668,31084,1,1,1,0,0,0,0,1
293587694,31084,1,1,1,0,0,0,0,1
294093668,31084,1,1,1,0,0,0,0,1
294599698,31084,1,1,1,0,0,0,0,1
295105667,31084,1,1,1,0,0,0,0,1
296623717,31084,1,1,1,0,0,0,0,1
297129670,31084,1,1,1,0,0,0,0,1
297635671,31084,1,1,1,0,0,0,0,1
298141671,31084,1,1,1,0,0,0,0,1
298647669,31084,1,1,1,0,0,0,0,1
299153695,31084,1,1,1,0,0,0,0,1
299659668,31084,1,1,1,0,0,0,0,1
300165670,31084,1,1,1,0,0,0,0,1
300671670,31084,1,1,1,0,0,0,0,1
301178481,31084,1,1,1,0,0,0,0,1
301683696,31084,1,1,1,0,0,0,0,1
302189720,31084,1,1,1,0,0,0,0,1
302695691,31084,1,1,1,0,0,0,0,1
303201818,31084,1,1,1,0,0,0,0,1
303707697,31084,1,1,1,0,0,0,0,1
304213671,31084,1,1,1,0,0,0,0,1
304719678,31084,1,1,1,0,0,0,0,1
305225670,31084,1,1,1,0,0,0,0,1
305731670,31084,1,1,1,0,0,0,0,1
306237696,31084,1,1,1,0,0,0,0,1
306743670,31084,1,1,1,0,0,0,0,1
307249669,31084,1,1,1,0,0,0,0,1
