timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1071150417,145152.0,139.5635,94,265321,2544,65536,0,3,127
1072151366,145298.17,139.56973,94,265567,3492,65536,0,3,127
1073152382,145443.73,139.57533,94,265815,5049,65536,0,3,127
1074153353,145591.1,139.58267,94,266061,5062,65536,0,3,127
1075154353,145741.67,139.59306,94,266309,1746,65536,0,3,127
1076155344,145886.14,139.5976,94,266555,4261,65536,0,3,127
1077156352,146031.58,139.60304,94,266803,5941,65536,0,3,127
1078157403,146180.39,139.6117,94,267051,4429,65536,0,3,127
1079158356,146329.75,139.62086,94,267297,1970,65536,0,3,127
1080159504,146476.61,139.62762,94,267545,2632,65536,0,3,127
1081160416,146624.0,139.6349,94,267791,1942,65536,0,3,127
1082161350,146770.83,139.64162,94,268039,2233,65536,0,3,127
1083162478,146918.17,139.64879,94,268287,2273,65536,0,3,127
1084163352,147065.1,139.65558,94,268533,2632,65536,0,3,127
1085164413,147212.77,139.66304,94,268781,1972,65536,0,3,127
1086165345,147358.81,139.66896,94,269027,2866,65536,0,3,127
1087166360,147503.42,139.67351,94,269275,5666,65536,0,3,127
1088167382,147652.7,139.68246,94,269521,3258,65536,0,3,127
1089168349,147799.83,139.68938,94,269769,3299,65536,0,3,127
1090169734,147904.0,139.65565,94,270017,47917,65536,0,3,127
1091170345,148071.03,139.6814,95,270263,1984,65536,0,3,127
1092171357,148216.22,139.68645,95,270511,4363,65536,0,3,127
1093172385,148364.97,139.69485,95,270757,2753,65536,0,3,127
1094173359,148510.73,139.70044,95,271005,4154,65536,0,3,127
1095174345,148656.08,139.70561,95,271251,5337,65536,0,3,127
1096175346,148800.0,139.70943,95,271499,9333,65536,0,3,127
1097176384,148951.48,139.72035,95,271747,4780,65536,0,3,127
1098177380,149098.56,139.72711,95,271993,4682,65536,0,3,127
1099178616,149248.0,139.73604,95,272241,3048,65536,0,3,127
1100179348,149393.0,139.74086,95,272487,4586,65536,0,3,127
1101180355,149542.28,139.74966,95,272735,2361,65536,0,3,127
1102181355,149687.88,139.75497,95,272981,4468,65536,0,3,127
1103182383,149832.95,139.75981,95,273229,6340,65536,0,3,127
1104183965,149982.25,139.7685,95,273477,4158,65536,0,3,127
1105184360,150128.31,139.77429,95,273723,4836,65536,0,3,127
1106185378,150276.25,139.78175,95,273971,4392,65536,0,3,127
1107186346,150425.77,139.79068,95,274217,1736,65536,0,3,127
1108187384,150571.58,139.79614,95,274465,3299,65536,0,3,127
1109188345,150719.98,139.804,95,274711,1746,65536,0,3,127
1110189373,150866.67,139.81024,95,274959,2179,65536,0,3,127
1111190356,151011.28,139.81456,95,275207,4938,65536,0,3,127
1112191352,151160.72,139.82333,95,275453,2387,65536,0,3,127
1113192396,151304.34,139.8267,95,275701,6406,65536,0,3,127
1114193384,151454.92,139.83652,95,275947,2756,65536,0,3,127
1115194377,151599.03,139.84033,95,276195,5787,65536,0,3,127
1116195354,151748.94,139.84947,95,276441,2753,65536,0,3,127
1117196375,151896.1,139.85606,95,276689,2911,65536,0,3,127
1118197387,152043.45,139.86284,95,276937,2727,65536,0,3,127
1119198371,152192.0,139.8707,95,277183,1075,65536,0,3,127
1120199373,152337.06,139.87532,95,277431,3368,65536,0,3,127
1121200429,152483.98,139.88167,95,277677,3847,65536,0,3,127
1122201357,152632.12,139.88913,95,277925,2713,65536,0,3,127
1123203056,152776.08,139.89262,95,278171,5560,65536,0,3,127
1124203380,152925.97,139.90172,95,278419,3156,65536,0,3,127
1125204378,153071.22,139.9065,95,278667,5017,65536,0,3,127
1126205353,153220.27,139.91472,95,278913,2959,65536,0,3,127
1127206356,153364.94,139.91891,95,279161,5452,65536,0,3,127
1128207404,153512.81,139.92604,95,279407,4444,65536,0,3,127
1129208350,153661.89,139.93427,95,279655,2669,65536,0,3,127
1130209447,153808.97,139.94061,95,279902,2538,65536,0,3,127
1131210353,153953.73,139.94487,95,280149,5318,65536,0,3,127
1132211398,154101.28,139.95164,95,280397,5121,65536,0,3,127
1133212376,154211.36,139.92441,95,280643,42846,65536,0,3,127
1137216604,154240.0,139.44376,97,281640,47842,65536,0,3,127
1138217380,154427.78,139.48735,97,281886,5885,65536,0,3,127
1139218366,154578.61,139.49745,97,282134,2038,65536,0,3,127
1140219351,154722.47,139.50125,97,282380,5435,65536,0,3,127
1141220408,154869.12,139.50755,97,282628,6284,65536,0,3,127
1142221345,155016.86,139.51486,97,282874,5043,65536,0,3,127
1143222378,155166.86,139.52415,97,283122,2284,65536,0,3,127
1144223392,155313.62,139.53053,97,283370,3051,65536,0,3,127
1145224357,155460.7,139.53719,97,283616,2924,65536,0,3,127
1146225352,155604.98,139.54132,97,283864,6088,65536,0,3,127
1147226346,155751.47,139.54741,97,284110,6536,65536,0,3,127
1148227389,155898.83,139.55426,97,284358,6010,65536,0,3,127
1149228347,156048.4,139.56311,97,284604,3613,65536,0,3,127
1150229350,156195.69,139.56989,97,284852,3449,65536,0,3,127
1151230498,156344.12,139.57767,97,285100,2091,65536,0,3,127
1152231347,156488.17,139.58154,97,285346,5206,65536,0,3,127
1153232407,156638.12,139.59065,97,285594,2750,65536,0,3,127
1154233355,156783.78,139.59595,97,285840,4148,65536,0,3,127
1155234353,156932.02,139.6035,97,286088,3199,65536,0,3,127
1156235346,157077.69,139.60876,97,286334,4536,65536,0,3,127
1157236372,157225.61,139.61603,97,286582,3638,65536,0,3,127
1158237388,157371.95,139.62187,97,286830,4692,65536,0,3,127
1159238451,157520.53,139.62967,97,287076,2924,65536,0,3,127
1160239667,157666.02,139.6347,97,287324,5132,65536,0,3,127
1161240355,157814.5,139.64247,97,287570,3616,65536,0,3,127
1162241357,157960.23,139.64772,97,287818,5422,65536,0,3,127
1163242377,158106.5,139.65344,97,288064,5448,65536,0,3,127
1164243382,158254.92,139.66104,97,288312,4786,65536,0,3,127
1165244855,158404.9,139.66997,97,288560,1816,65536,0,3,127
1166245345,158549.08,139.67387,97,288806,4496,65536,0,3,127
1167246356,158694.89,139.67915,97,289054,6096,65536,0,3,127
1168247407,158844.9,139.68813,97,289300,3299,65536,0,3,127
1169248358,158993.12,139.6955,97,289548,2632,65536,0,3,127
1170249346,159138.95,139.70076,97,289794,3533,65536,0,3,127
1171250352,159286.05,139.70714,97,290042,3562,65536,0,3,127
1172251419,159432.83,139.7132,97,290290,4334,65536,0,3,127
1173252414,159579.28,139.71896,97,290536,5103,65536,0,3,127
1174253358,159729.23,139.72781,97,290784,2379,65536,0,3,127
1175254372,159876.78,139.73451,97,291030,1742,65536,0,3,127
1176255359,160022.55,139.73965,97,291278,3312,65536,0,3,127
1177256441,160171.02,139.74715,97,291525,1732,65536,0,3,127
1178257376,160316.83,139.75232,97,291772,3094,65536,0,3,127
1179258354,160465.23,139.75974,97,292020,1958,65536,0,3,127
1180259345,160609.61,139.76364,97,292266,4571,65536,0,3,127
1181260354,160757.9,139.77092,97,292514,3316,65536,0,3,127
1182261385,160904.69,139.7769,97,292760,4144,65536,0,3,127
1183262383,161050.28,139.78183,97,293008,5257,65536,0,3,127
1184263561,161199.94,139.79024,97,293256,3053,65536,0,3,127
1185264344,161344.0,139.79384,97,293502,6070,65536,0,3,127
1186265355,161493.8,139.80238,97,293750,3299,65536,0,3,127
1187266348,161639.31,139.80722,97,293996,4761,65536,0,3,127
1188267385,161786.72,139.81366,97,294244,4657,65536,0,3,127
1189268345,161936.66,139.82228,97,294490,1633,65536,0,3,127
1190269348,162082.28,139.82716,97,294738,3287,65536,0,3,127
1191270376,162228.06,139.83217,97,294986,5074,65536,0,3,127
1192271348,162377.16,139.84003,97,295232,2866,65536,0,3,127
1193272394,162522.08,139.84427,97,295480,5553,65536,0,3,127
1194273344,162673.11,139.85378,97,295726,1563,65536,0,3,127
1195274363,162816.0,139.85626,97,295974,5911,65536,0,3,127
1196275350,162965.45,139.86438,97,296220,3283,65536,0,3,127
1197276346,163089.9,139.85104,97,296468,26769,65536,0,3,127
1198277510,163231.33,139.85226,100,296716,4477,65536,0,3,127
1199278345,163376.66,139.85684,100,296962,6300,65536,0,3,127
1200279374,163524.69,139.86371,100,297210,5595,65536,0,3,127
1201280352,163674.67,139.87224,100,297456,2866,65536,0,3,127
1202281358,163819.45,139.87631,100,297704,5245,65536,0,3,127
1203282376,163968.0,139.88358,100,297950,3375,65536,0,3,127
1204283371,164104.78,139.88083,100,298198,14409,65536,0,3,127
1208287400,164326.69,139.59355,103,299186,3565,65536,0,3,127
1209288354,164475.47,139.60124,103,299434,2013,65536,0,3,127
1210289348,164621.14,139.60625,103,299680,3258,65536,0,3,127
1211290373,164766.88,139.61133,103,299928,4657,65536,0,3,127
1212291820,164915.52,139.6188,103,300176,3803,65536,0,3,127
1213292399,165060.05,139.6229,103,300422,5746,65536,0,3,127
1214293376,165208.9,139.63058,103,300670,4429,65536,0,3,127
1215294349,165356.06,139.63683,103,300916,4419,65536,0,3,127
1216295352,165504.0,139.64369,103,301164,3539,65536,0,3,127
1217296346,165649.61,139.64862,103,301410,4887,65536,0,3,127
1218297359,165798.25,139.65608,103,301658,3769,65536,0,3,127
1219298380,165945.6,139.66241,103,301906,3498,65536,0,3,127
1220299425,166092.97,139.6688,103,302152,3019,65536,0,3,127
1221300455,166238.33,139.67345,103,302400,5501,65536,0,3,127
1222301370,166385.66,139.67976,103,302646,4599,65536,0,3,127
1223302388,166532.38,139.68556,103,302894,5468,65536,0,3,127
1224303449,166681.88,139.69365,103,303141,3089,65536,0,3,127
1225304351,166826.62,139.69778,103,303388,5427,65536,0,3,127
1226305351,166976.0,139.70575,103,303636,3113,65536,0,3,127
1227306346,167121.3,139.71031,103,303882,5018,65536,0,3,127
1228307410,167267.27,139.71542,103,304130,6145,65536,0,3,127
1229308381,167417.2,139.72383,103,304376,3089,65536,0,3,127
1230309350,167565.25,139.73067,103,304624,2364,65536,0,3,127
1231310710,167709.36,139.73416,103,304872,5911,65536,0,3,127
1233312399,167847.17,139.61613,111,305366,2744,65536,0,3,127
1234313364,167993.45,139.62157,111,305612,3438,65536,0,3,127
1235314366,168140.94,139.62796,111,305860,3227,65536,0,3,127
1236315345,168286.44,139.63274,111,306106,4693,65536,0,3,127
1237316344,168435.28,139.64026,111,306354,2974,65536,0,3,127
1238317405,168580.27,139.64456,111,306602,5355,65536,0,3,127
1241320346,168853.83,139.52411,113,307342,2960,65536,0,3,127
1242321352,169000.1,139.52954,113,307590,3780,65536,0,3,127
1243322385,169146.55,139.53514,113,307836,4735,65536,0,3,127
1244323380,169293.66,139.54126,113,308084,4899,65536,0,3,127
1245324436,169441.92,139.54834,113,308332,3780,65536,0,3,127
1246325345,169588.25,139.5538,113,308578,4398,65536,0,3,127
1247326350,169736.92,139.5612,113,308826,2919,65536,0,3,127
1248327379,169882.97,139.5664,113,309072,3850,65536,0,3,127
1249328351,170028.02,139.57079,113,309320,5932,65536,0,3,127
1250329348,170176.0,139.57758,113,309566,5073,65536,0,3,127
1251330372,170325.9,139.5859,113,309814,2179,65536,0,3,127
1252331354,170472.44,139.59149,113,310062,2800,65536,0,3,127
1253332469,170620.25,139.5981,113,310308,2632,65536,0,3,127
1254333363,170764.6,139.60188,113,310556,5654,65536,0,3,127
1255334395,170911.98,139.60812,113,310802,5092,65536,0,3,127
1256335373,171058.8,139.61388,113,311050,5518,65536,0,3,127
1257336349,171209.56,139.62286,113,311296,1578,65536,0,3,127
1258337383,171349.22,139.62277,113,311544,9232,65536,0,3,127
1259338352,171502.94,139.63416,113,311792,2646,65536,0,3,127
1260339371,171648.0,139.63844,113,312038,4579,65536,0,3,127
1261340418,171797.55,139.64638,113,312286,2050,65536,0,3,127
1262341353,171945.12,139.65273,113,312532,2057,65536,0,3,127
1263342390,172088.2,139.65536,113,312780,6184,65536,0,3,127
1264343344,172237.12,139.6628,113,313026,3700,65536,0,3,127
1265344355,172386.1,139.67021,113,313274,2436,65536,0,3,127
1266345380,172532.48,139.67554,113,313522,3164,65536,0,3,127
1267346420,172680.47,139.68213,113,313768,2104,65536,0,3,127
1268347384,172825.39,139.68626,113,314016,4512,65536,0,3,127
1269348371,172971.9,139.69167,113,314262,4966,65536,0,3,127
1270349350,173120.0,139.69833,113,314510,3934,65536,0,3,127
1271350447,173265.92,139.70325,113,314757,5628,65536,0,3,127
1272351351,173415.42,139.71101,113,315004,2762,65536,0,3,127
1273352460,173560.67,139.71536,113,315252,5044,65536,0,3,127
1274353344,173709.05,139.72221,113,315498,3758,65536,0,3,127
1275354359,173854.08,139.72638,113,315746,5933,65536,0,3,127
1276355421,174003.97,139.7344,113,315992,2928,65536,0,3,127
1277356352,174148.34,139.73802,113,316240,5911,65536,0,3,127
1278358101,174297.45,139.74535,113,316488,4329,65536,0,3,127
1279358345,174446.72,139.75296,113,316734,1424,65536,0,3,127
1280359352,174592.0,139.75726,113,316982,3459,65536,0,3,127
1281360345,174737.38,139.76164,113,317228,5124,65536,0,3,127
1282361359,174884.48,139.76741,113,317476,5574,65536,0,3,127
1283362376,175033.16,139.7744,113,317722,3542,65536,0,3,127
1284363344,175181.73,139.78133,113,317970,2488,65536,0,3,127
1285364387,175326.92,139.78552,113,318218,4425,65536,0,3,127
1286365346,175475.45,139.79239,113,318464,2993,65536,0,3,127
1287366352,175620.16,139.79617,113,318712,5340,65536,0,3,127
1288367378,175766.25,139.80109,113,318958,6145,65536,0,3,127
1289368353,175914.0,139.80728,113,319206,5728,65536,0,3,127
1290369364,176064.0,139.81526,113,319452,2579,65536,0,3,127
1291370353,176209.97,139.82004,113,319700,4151,65536,0,3,127
1292371689,176358.5,139.8268,113,319948,2969,65536,0,3,127
1293372374,176505.3,139.83223,113,320194,2907,65536,0,3,127
1294373360,176652.66,139.83809,113,320442,2683,65536,0,3,127
1295374353,176798.48,139.84271,113,320688,3986,65536,0,3,127
1296375354,176943.69,139.84685,113,320936,5952,65536,0,3,127
1297376346,177092.11,139.85352,113,321182,4374,65536,0,3,127
1298377384,177241.58,139.86098,113,321430,2233,65536,0,3,127
1299378358,177387.6,139.86572,113,321678,3287,65536,0,3,127
1300379406,177536.0,139.87234,113,321924,2236,65536,0,3,127
1301380582,177680.6,139.87593,113,322172,5052,65536,0,3,127
1302381376,177827.11,139.88104,113,322418,4969,65536,0,3,127
1303382385,177975.75,139.88783,113,322666,3328,65536,0,3,127
1304383352,178121.4,139.89226,113,322912,5356,65536,0,3,127
1305384380,178271.28,139.89998,113,323160,2478,65536,0,3,127
1306385374,178416.5,139.90404,113,323408,4423,65536,0,3,127
1307386368,178539.1,139.89037,113,323654,29572,65536,0,3,127
1312391351,178731.58,139.49416,119,324890,3983,65536,0,3,127
1313392410,178880.0,139.501,119,325138,2869,65536,0,3,127
1314393362,179025.84,139.50584,119,325384,3957,65536,0,3,127
1315394360,179170.6,139.50981,119,325632,6381,65536,0,3,127
1316395395,179319.72,139.51718,119,325878,4429,65536,0,3,127
1317396351,179469.0,139.52466,119,326126,2163,65536,0,3,127
1318397484,179614.9,139.52951,119,326373,3397,65536,0,3,127
1319398359,179759.62,139.53343,119,326620,6041,65536,0,3,127
1320399355,179908.06,139.54024,119,326868,4642,65536,0,3,127
1321400345,180057.6,139.54787,119,327114,1985,65536,0,3,127
1322401359,180203.58,139.55275,119,327362,3830,65536,0,3,127
1323402389,180352.0,139.5595,119,327608,2307,65536,0,3,127
1324403349,180496.8,139.56345,119,327856,4683,65536,0,3,127
1325404575,180646.72,139.57132,119,328104,2039,65536,0,3,127
1326405346,180791.4,139.57518,119,328350,4191,65536,0,3,127
1327406359,180936.98,139.57971,119,328598,5593,65536,0,3,127
1328407379,181085.67,139.58661,119,328844,4013,65536,0,3,127
1329408357,181227.75,139.58842,119,329092,9628,65536,0,3,127
1330409347,181380.11,139.59814,119,329338,3614,65536,0,3,127
1331410346,181525.64,139.60262,119,329586,5418,65536,0,3,127
1332411382,181674.61,139.6097,119,329834,3619,65536,0,3,127
1333412368,181824.0,139.6171,119,330080,1763,65536,0,3,127
1334413353,181968.6,139.62082,119,330328,4339,65536,0,3,127
1335414343,182115.28,139.62613,119,330574,4094,65536,0,3,127
1336415364,182262.33,139.6317,119,330822,4744,65536,0,3,127
1337416349,182408.28,139.63644,119,331068,5864,65536,0,3,127
1338417381,182554.95,139.64171,119,331316,6273,65536,0,3,127
1339418482,182703.5,139.64839,119,331564,4867,65536,0,3,127
1340419345,182852.25,139.65526,119,331810,3011,65536,0,3,127
1341420372,182997.77,139.6596,119,332058,4498,65536,0,3,127
1342421353,183144.06,139.66457,119,332304,5958,65536,0,3,127
1343422391,183292.69,139.67128,119,332552,4384,65536,0,3,127
1344423344,183441.81,139.6784,119,332798,1641,65536,0,3,127
1345424373,183586.86,139.68237,119,333046,4431,65536,0,3,127
1346425355,183736.25,139.68965,119,333294,2062,65536,0,3,127
1347426350,183880.31,139.69287,119,333540,4996,65536,0,3,127
1348427390,184025.72,139.69708,119,333788,6976,65536,0,3,127
1349428380,184177.56,139.70619,119,334034,1810,65536,0,3,127
1350429353,184324.3,139.71143,119,334282,2088,65536,0,3,127
1351430353,184469.97,139.71582,119,334528,4075,65536,0,3,127
1352431381,184618.92,139.72272,119,334776,2196,65536,0,3,127
1353432556,184765.45,139.72772,119,335024,2750,65536,0,3,127
1354433368,184912.8,139.7334,119,335270,2088,65536,0,3,127
1355434357,185057.98,139.73741,119,335518,4533,65536,0,3,127
1356435351,185206.4,139.74387,119,335764,3011,65536,0,3,127
1357436351,185352.27,139.74835,119,336012,4463,65536,0,3,127
1358437379,185498.25,139.75296,119,336258,5470,65536,0,3,127
1359438353,185647.69,139.76016,119,336506,3034,65536,0,3,127
1360439354,185796.08,139.76653,119,336754,1958,65536,0,3,127
1361440346,185940.88,139.7702,119,337000,4090,65536,0,3,127
1362441386,186087.12,139.77498,119,337248,5423,65536,0,3,127
1363442400,186240.0,139.7847,119,337544,2139,65536,0,3,127
1364443348,186393.61,139.79497,119,338040,6363,65536,0,3,127
1365444356,186553.6,139.81,119,338532,3949,65536,0,3,127
1366445375,186709.2,139.8217,119,339028,6334,65536,0,3,127
1367446352,186869.42,139.83687,119,339524,3638,65536,0,3,127
1368447377,187025.89,139.8492,119,340016,4575,65536,0,3,127
1369448353,187183.4,139.8623,119,340512,5037,65536,0,3,127
1370449381,187340.47,139.87505,119,341004,5617,65536,0,3,127
1371450350,187498.17,139.88823,119,341500,5625,65536,0,3,127
1375454362,187665.67,139.59619,121,343671,4531,65536,0,3,127
1376455364,187824.48,139.61037,121,344291,6707,65536,0,3,127
1377456346,187990.12,139.62961,121,344906,1768,65536,0,3,127
1378457379,188150.8,139.64511,121,345526,2331,65536,0,3,127
1379458376,188310.33,139.65974,121,346146,3833,65536,0,3,127
1380459352,188472.8,139.67656,121,346761,2167,65536,0,3,127
1381460715,188630.75,139.68994,121,347381,5907,65536,0,3,127
1382461348,188792.94,139.70654,121,347996,4052,65536,0,3,127
1383462389,188954.73,139.72276,121,348616,3243,65536,0,3,127
1384463358,189114.72,139.73763,121,349231,4769,65536,0,3,127
1385464353,189275.28,139.75291,121,349851,5340,65536,0,3,127
1386465543,189440.0,139.77121,121,350471,1500,65536,0,3,127
1387466344,189597.73,139.78436,121,351086,4894,65536,0,3,127
1388467389,189760.0,139.80081,121,351706,3560,65536,0,3,127
1389468352,189922.42,139.81737,121,352321,2101,65536,0,3,127
1390469375,190080.0,139.83034,121,352941,6269,65536,0,3,127
1391470345,190243.36,139.84753,121,353556,3202,65536,0,3,127
1392471372,190404.73,139.86324,121,354176,3243,65536,0,3,127
1393472394,190566.22,139.87901,121,354796,2968,65536,0,3,127
1394473363,190724.06,139.89209,121,355411,6057,65536,0,3,127
1395474352,190889.08,139.9104,121,356031,1914,65536,0,3,127
1396475344,191049.02,139.92496,121,356646,3048,65536,0,3,127
1397476358,191209.83,139.94016,121,357266,3202,65536,0,3,127
1398477392,191368.92,139.95404,121,357881,5340,65536,0,3,127
1399478382,191531.77,139.97067,121,358501,3693,65536,0,3,127
1400479848,191693.92,139.98672,121,359121,2895,65536,0,3,127
1401480345,191854.97,140.00204,121,359736,2218,65536,0,3,127
1402481351,192013.31,140.01532,121,360356,5299,65536,0,3,127
1404483373,192256.0,139.98793,124,361591,1536,65536,0,3,127
1405484368,192413.9,140.00085,124,362206,4432,65536,0,3,127
